id,is_duplicate
195592,0
195593,1
195594,0
195595,0
195596,0
195597,0
195598,1
195599,1
195600,0
195601,0
195602,0
195603,0
195604,1
195605,0
195606,0
195607,1
195608,0
195609,1
195610,0
195611,0
195612,0
195613,0
195614,1
195615,0
195616,1
195617,0
195618,1
195619,1
195620,1
195621,0
195622,0
195623,1
195624,1
195625,0
195626,0
195627,0
195628,0
195629,0
195630,0
195631,0
195632,1
195633,0
195634,0
195635,0
195636,1
195637,0
195638,1
195639,1
195640,1
195641,0
195642,0
195643,0
195644,0
195645,0
195646,1
195647,1
195648,0
195649,1
195650,1
195651,1
195652,1
195653,0
195654,1
195655,0
195656,1
195657,1
195658,0
195659,0
195660,0
195661,1
195662,1
195663,0
195664,1
195665,0
195666,1
195667,0
195668,0
195669,0
195670,1
195671,0
195672,0
195673,0
195674,1
195675,0
195676,1
195677,0
195678,0
195679,1
195680,0
195681,1
195682,0
195683,0
195684,1
195685,0
195686,0
195687,1
195688,0
195689,1
195690,0
195691,0
195692,0
195693,1
195694,0
195695,0
195696,1
195697,0
195698,0
195699,1
195700,1
195701,0
195702,1
195703,0
195704,1
195705,0
195706,1
195707,0
195708,0
195709,0
195710,0
195711,0
195712,0
195713,1
195714,0
195715,1
195716,1
195717,0
195718,0
195719,0
195720,0
195721,0
195722,0
195723,1
195724,0
195725,0
195726,0
195727,0
195728,1
195729,1
195730,0
195731,0
195732,0
195733,1
195734,0
195735,0
195736,0
195737,0
195738,0
195739,1
195740,1
195741,1
195742,0
195743,0
195744,0
195745,1
195746,0
195747,0
195748,1
195749,1
195750,1
195751,0
195752,0
195753,0
195754,1
195755,1
195756,1
195757,1
195758,0
195759,0
195760,1
195761,0
195762,1
195763,0
195764,0
195765,0
195766,1
195767,0
195768,1
195769,1
195770,0
195771,1
195772,0
195773,0
195774,1
195775,0
195776,0
195777,0
195778,1
195779,0
195780,1
195781,0
195782,0
195783,1
195784,0
195785,1
195786,0
195787,1
195788,1
195789,0
195790,1
195791,0
195792,0
195793,0
195794,0
195795,0
195796,0
195797,0
195798,0
195799,0
195800,1
195801,1
195802,1
195803,0
195804,1
195805,1
195806,0
195807,1
195808,0
195809,0
195810,0
195811,0
195812,0
195813,1
195814,0
195815,0
195816,1
195817,0
195818,1
195819,1
195820,0
195821,0
195822,1
195823,0
195824,0
195825,0
195826,1
195827,1
195828,0
195829,1
195830,0
195831,1
195832,1
195833,0
195834,1
195835,1
195836,0
195837,0
195838,1
195839,1
195840,1
195841,1
195842,1
195843,1
195844,1
195845,0
195846,1
195847,0
195848,0
195849,0
195850,1
195851,1
195852,0
195853,0
195854,0
195855,0
195856,0
195857,1
195858,0
195859,0
195860,0
195861,0
195862,1
195863,1
195864,0
195865,0
195866,1
195867,1
195868,1
195869,0
195870,1
195871,0
195872,0
195873,0
195874,0
195875,1
195876,0
195877,1
195878,1
195879,1
195880,1
195881,1
195882,0
195883,1
195884,1
195885,0
195886,0
195887,0
195888,1
195889,0
195890,0
195891,0
195892,0
195893,0
195894,1
195895,0
195896,0
195897,0
195898,0
195899,0
195900,0
195901,0
195902,1
195903,0
195904,1
195905,1
195906,1
195907,1
195908,1
195909,1
195910,0
195911,1
195912,0
195913,0
195914,0
195915,0
195916,1
195917,0
195918,1
195919,0
195920,1
195921,0
195922,0
195923,1
195924,1
195925,1
195926,0
195927,1
195928,0
195929,1
195930,0
195931,0
195932,0
195933,0
195934,1
195935,0
195936,0
195937,0
195938,1
195939,0
195940,0
195941,1
195942,0
195943,0
195944,0
195945,0
195946,0
195947,1
195948,1
195949,1
195950,1
195951,0
195952,1
195953,0
195954,1
195955,0
195956,1
195957,1
195958,0
195959,0
195960,1
195961,1
195962,0
195963,0
195964,1
195965,0
195966,1
195967,0
195968,1
195969,0
195970,0
195971,1
195972,1
195973,0
195974,1
195975,0
195976,0
195977,1
195978,0
195979,1
195980,1
195981,0
195982,0
195983,1
195984,0
195985,0
195986,1
195987,0
195988,0
195989,1
195990,0
195991,0
195992,0
195993,1
195994,0
195995,1
195996,0
195997,1
195998,0
195999,1
196000,0
196001,1
196002,1
196003,0
196004,1
196005,0
196006,1
196007,0
196008,1
196009,1
196010,0
196011,1
196012,0
196013,1
196014,0
196015,1
196016,1
196017,1
196018,0
196019,0
196020,0
196021,1
196022,0
196023,1
196024,1
196025,0
196026,0
196027,1
196028,1
196029,0
196030,0
196031,1
196032,1
196033,0
196034,0
196035,1
196036,1
196037,0
196038,0
196039,1
196040,0
196041,1
196042,0
196043,1
196044,0
196045,0
196046,0
196047,0
196048,0
196049,0
196050,1
196051,0
196052,0
196053,1
196054,0
196055,1
196056,0
196057,0
196058,0
196059,0
196060,0
196061,1
196062,0
196063,0
196064,1
196065,0
196066,1
196067,0
196068,1
196069,0
196070,1
196071,0
196072,0
196073,1
196074,0
196075,0
196076,0
196077,0
196078,0
196079,1
196080,0
196081,0
196082,0
196083,1
196084,1
196085,1
196086,1
196087,1
196088,0
196089,0
196090,0
196091,0
196092,0
196093,1
196094,0
196095,1
196096,1
196097,0
196098,1
196099,0
196100,0
196101,0
196102,0
196103,1
196104,0
196105,0
196106,0
196107,0
196108,0
196109,1
196110,1
196111,0
196112,1
196113,0
196114,0
196115,0
196116,0
196117,0
196118,0
196119,1
196120,0
196121,1
196122,1
196123,1
196124,0
196125,1
196126,1
196127,1
196128,0
196129,0
196130,1
196131,1
196132,1
196133,1
196134,1
196135,0
196136,1
196137,0
196138,1
196139,0
196140,1
196141,0
196142,1
196143,0
196144,0
196145,1
196146,0
196147,0
196148,1
196149,1
196150,0
196151,1
196152,0
196153,0
196154,0
196155,0
196156,1
196157,0
196158,1
196159,1
196160,0
196161,1
196162,0
196163,1
196164,0
196165,1
196166,0
196167,0
196168,1
196169,1
196170,0
196171,0
196172,1
196173,1
196174,0
196175,1
196176,1
196177,1
196178,0
196179,1
196180,0
196181,1
196182,0
196183,1
196184,1
196185,1
196186,0
196187,1
196188,0
196189,0
196190,0
196191,1
196192,1
196193,0
196194,0
196195,1
196196,0
196197,0
196198,1
196199,1
196200,0
196201,0
196202,0
196203,1
196204,0
196205,1
196206,1
196207,1
196208,0
196209,0
196210,1
196211,0
196212,1
196213,1
196214,0
196215,0
196216,1
196217,1
196218,1
196219,0
196220,0
196221,0
196222,1
196223,0
196224,1
196225,1
196226,0
196227,0
196228,0
196229,1
196230,0
196231,1
196232,1
196233,0
196234,0
196235,1
196236,1
196237,0
196238,0
196239,0
196240,1
196241,0
196242,1
196243,0
196244,0
196245,0
196246,1
196247,0
196248,1
196249,0
196250,1
196251,1
196252,1
196253,0
196254,1
196255,1
196256,1
196257,0
196258,1
196259,1
196260,1
196261,1
196262,0
196263,0
196264,0
196265,0
196266,1
196267,0
196268,0
196269,0
196270,1
196271,0
196272,1
196273,0
196274,1
196275,1
196276,1
196277,0
196278,1
196279,0
196280,1
196281,0
196282,0
196283,0
196284,1
196285,0
196286,0
196287,0
196288,0
196289,0
196290,0
196291,1
196292,1
196293,0
196294,1
196295,1
196296,0
196297,1
196298,0
196299,0
196300,0
196301,0
196302,1
196303,0
196304,0
196305,0
196306,1
196307,1
196308,1
196309,0
196310,0
196311,0
196312,1
196313,0
196314,0
196315,0
196316,1
196317,1
196318,1
196319,1
196320,1
196321,0
196322,0
196323,0
196324,0
196325,0
196326,1
196327,0
196328,0
196329,0
196330,1
196331,0
196332,1
196333,0
196334,0
196335,0
196336,0
196337,0
196338,0
196339,1
196340,0
196341,0
196342,0
196343,1
196344,1
196345,0
196346,0
196347,1
196348,1
196349,1
196350,1
196351,1
196352,0
196353,0
196354,0
196355,0
196356,1
196357,0
196358,0
196359,0
196360,0
196361,1
196362,1
196363,1
196364,0
196365,1
196366,0
196367,1
196368,1
196369,0
196370,0
196371,0
196372,0
196373,0
196374,1
196375,0
196376,0
196377,1
196378,0
196379,1
196380,0
196381,0
196382,0
196383,0
196384,0
196385,0
196386,1
196387,1
196388,1
196389,1
196390,0
196391,1
196392,1
196393,1
196394,0
196395,1
196396,1
196397,1
196398,0
196399,0
196400,0
196401,0
196402,0
196403,1
196404,1
196405,1
196406,0
196407,0
196408,0
196409,1
196410,0
196411,0
196412,0
196413,0
196414,1
196415,1
196416,1
196417,1
196418,0
196419,1
196420,0
196421,1
196422,0
196423,0
196424,0
196425,1
196426,0
196427,1
196428,1
196429,1
196430,1
196431,0
196432,0
196433,1
196434,0
196435,1
196436,0
196437,1
196438,0
196439,0
196440,0
196441,0
196442,0
196443,0
196444,0
196445,1
196446,1
196447,0
196448,0
196449,1
196450,1
196451,1
196452,1
196453,1
196454,0
196455,0
196456,0
196457,1
196458,0
196459,1
196460,1
196461,1
196462,1
196463,0
196464,0
196465,0
196466,1
196467,1
196468,1
196469,0
196470,1
196471,1
196472,0
196473,0
196474,1
196475,0
196476,0
196477,1
196478,1
196479,1
196480,1
196481,1
196482,0
196483,1
196484,1
196485,1
196486,0
196487,1
196488,0
196489,1
196490,1
196491,1
196492,1
196493,1
196494,0
196495,0
196496,1
196497,1
196498,0
196499,0
196500,0
196501,0
196502,1
196503,0
196504,1
196505,0
196506,1
196507,1
196508,0
196509,1
196510,1
196511,1
196512,1
196513,0
196514,0
196515,0
196516,1
196517,0
196518,1
196519,1
196520,1
196521,0
196522,0
196523,1
196524,1
196525,0
196526,0
196527,1
196528,1
196529,1
196530,0
196531,0
196532,0
196533,1
196534,0
196535,0
196536,1
196537,1
196538,1
196539,0
196540,1
196541,0
196542,0
196543,1
196544,0
196545,1
196546,0
196547,0
196548,1
196549,1
196550,1
196551,0
196552,0
196553,0
196554,0
196555,0
196556,1
196557,1
196558,1
196559,1
196560,1
196561,0
196562,0
196563,1
196564,0
196565,1
196566,0
196567,0
196568,0
196569,0
196570,0
196571,0
196572,1
196573,1
196574,1
196575,0
196576,0
196577,0
196578,1
196579,1
196580,0
196581,1
196582,1
196583,0
196584,1
196585,0
196586,1
196587,1
196588,0
196589,1
196590,0
196591,1
196592,1
196593,0
196594,1
196595,1
196596,0
196597,0
196598,0
196599,0
196600,0
196601,0
196602,1
196603,0
196604,1
196605,0
196606,1
196607,1
196608,1
196609,1
196610,0
196611,0
196612,0
196613,1
196614,1
196615,0
196616,0
196617,1
196618,1
196619,0
196620,0
196621,0
196622,0
196623,0
196624,0
196625,0
196626,0
196627,0
196628,1
196629,1
196630,1
196631,0
196632,1
196633,1
196634,0
196635,0
196636,0
196637,0
196638,0
196639,0
196640,0
196641,1
196642,0
196643,0
196644,0
196645,0
196646,1
196647,0
196648,0
196649,1
196650,1
196651,1
196652,0
196653,1
196654,1
196655,0
196656,1
196657,0
196658,1
196659,1
196660,0
196661,1
196662,0
196663,0
196664,0
196665,0
196666,0
196667,1
196668,1
196669,1
196670,1
196671,1
196672,1
196673,1
196674,0
196675,0
196676,0
196677,0
196678,1
196679,1
196680,0
196681,0
196682,1
196683,1
196684,0
196685,0
196686,1
196687,0
196688,1
196689,0
196690,1
196691,1
196692,0
196693,0
196694,1
196695,0
196696,0
196697,0
196698,1
196699,1
196700,1
196701,1
196702,0
196703,0
196704,1
196705,1
196706,1
196707,1
196708,0
196709,0
196710,0
196711,1
196712,0
196713,1
196714,0
196715,1
196716,0
196717,1
196718,1
196719,0
196720,1
196721,0
196722,0
196723,0
196724,1
196725,0
196726,0
196727,0
196728,0
196729,0
196730,1
196731,1
196732,1
196733,1
196734,0
196735,1
196736,0
196737,1
196738,0
196739,1
196740,1
196741,1
196742,0
196743,1
196744,0
196745,0
196746,1
196747,0
196748,0
196749,0
196750,0
196751,0
196752,1
196753,0
196754,1
196755,0
196756,0
196757,0
196758,1
196759,0
196760,1
196761,1
196762,0
196763,0
196764,1
196765,0
196766,1
196767,1
196768,0
196769,0
196770,1
196771,1
196772,1
196773,0
196774,1
196775,0
196776,0
196777,1
196778,0
196779,1
196780,1
196781,0
196782,1
196783,1
196784,1
196785,0
196786,1
196787,1
196788,0
196789,0
196790,0
196791,0
196792,0
196793,1
196794,1
196795,1
196796,1
196797,1
196798,1
196799,1
196800,1
196801,0
196802,0
196803,0
196804,0
196805,0
196806,1
196807,1
196808,0
196809,1
196810,1
196811,1
196812,0
196813,1
196814,0
196815,0
196816,1
196817,1
196818,0
196819,0
196820,1
196821,0
196822,1
196823,0
196824,0
196825,0
196826,0
196827,0
196828,0
196829,0
196830,0
196831,0
196832,0
196833,0
196834,0
196835,0
196836,0
196837,1
196838,1
196839,1
196840,0
196841,0
196842,1
196843,0
196844,1
196845,0
196846,0
196847,0
196848,1
196849,1
196850,0
196851,1
196852,0
196853,1
196854,1
196855,1
196856,0
196857,1
196858,1
196859,0
196860,0
196861,0
196862,0
196863,1
196864,0
196865,0
196866,0
196867,0
196868,0
196869,0
196870,0
196871,1
196872,1
196873,1
196874,1
196875,1
196876,1
196877,0
196878,0
196879,1
196880,0
196881,1
196882,0
196883,0
196884,0
196885,0
196886,1
196887,0
196888,0
196889,0
196890,1
196891,1
196892,0
196893,0
196894,1
196895,1
196896,0
196897,1
196898,0
196899,1
196900,1
196901,1
196902,1
196903,0
196904,1
196905,0
196906,0
196907,1
196908,0
196909,1
196910,0
196911,0
196912,0
196913,0
196914,1
196915,0
196916,1
196917,1
196918,0
196919,0
196920,1
196921,1
196922,1
196923,0
196924,0
196925,1
196926,0
196927,0
196928,1
196929,0
196930,0
196931,0
196932,0
196933,1
196934,0
196935,1
196936,1
196937,1
196938,1
196939,0
196940,1
196941,1
196942,0
196943,1
196944,0
196945,0
196946,0
196947,0
196948,0
196949,1
196950,1
196951,0
196952,0
196953,1
196954,1
196955,0
196956,0
196957,0
196958,0
196959,0
196960,1
196961,0
196962,1
196963,0
196964,1
196965,1
196966,1
196967,1
196968,1
196969,0
196970,1
196971,0
196972,0
196973,0
196974,0
196975,0
196976,1
196977,0
196978,1
196979,1
196980,1
196981,0
196982,0
196983,0
196984,1
196985,1
196986,0
196987,0
196988,1
196989,0
196990,0
196991,0
196992,0
196993,1
196994,0
196995,1
196996,1
196997,1
196998,0
196999,0
197000,0
197001,0
197002,0
197003,0
197004,1
197005,1
197006,0
197007,1
197008,0
197009,1
197010,1
197011,1
197012,1
197013,1
197014,1
197015,0
197016,1
197017,0
197018,0
197019,0
197020,0
197021,0
197022,0
197023,0
197024,0
197025,0
197026,1
197027,0
197028,0
197029,1
197030,0
197031,0
197032,0
197033,0
197034,0
197035,1
197036,1
197037,0
197038,0
197039,1
197040,1
197041,1
197042,0
197043,0
197044,0
197045,1
197046,0
197047,0
197048,1
197049,0
197050,0
197051,1
197052,1
197053,1
197054,0
197055,0
197056,1
197057,1
197058,1
197059,0
197060,1
197061,1
197062,1
197063,1
197064,0
197065,1
197066,0
197067,1
197068,1
197069,0
197070,0
197071,1
197072,1
197073,0
197074,1
197075,1
197076,0
197077,0
197078,1
197079,0
197080,1
197081,1
197082,0
197083,0
197084,1
197085,0
197086,0
197087,0
197088,0
197089,0
197090,1
197091,1
197092,0
197093,0
197094,0
197095,0
197096,0
197097,1
197098,0
197099,0
197100,0
197101,0
197102,1
197103,0
197104,0
197105,0
197106,1
197107,0
197108,0
197109,1
197110,1
197111,0
197112,1
197113,0
197114,1
197115,0
197116,1
197117,0
197118,1
197119,0
197120,0
197121,1
197122,1
197123,0
197124,1
197125,0
197126,0
197127,0
197128,1
197129,1
197130,1
197131,0
197132,0
197133,1
197134,0
197135,1
197136,0
197137,0
197138,0
197139,0
197140,1
197141,0
197142,1
197143,1
197144,1
197145,0
197146,1
197147,1
197148,1
197149,0
197150,0
197151,0
197152,0
197153,0
197154,0
197155,1
197156,1
197157,1
197158,0
197159,0
197160,1
197161,1
197162,1
197163,1
197164,1
197165,0
197166,1
197167,0
197168,0
197169,0
197170,0
197171,1
197172,1
197173,0
197174,0
197175,0
197176,1
197177,1
197178,1
197179,0
197180,1
197181,1
197182,1
197183,0
197184,0
197185,0
197186,0
197187,0
197188,0
197189,0
197190,1
197191,0
197192,1
197193,1
197194,1
197195,0
197196,1
197197,0
197198,0
197199,1
197200,0
197201,1
197202,0
197203,1
197204,0
197205,1
197206,0
197207,1
197208,0
197209,1
197210,0
197211,0
197212,1
197213,0
197214,1
197215,0
197216,0
197217,1
197218,0
197219,1
197220,1
197221,1
197222,0
197223,0
197224,1
197225,1
197226,1
197227,1
197228,1
197229,0
197230,1
197231,0
197232,1
197233,1
197234,0
197235,0
197236,0
197237,1
197238,0
197239,0
197240,0
197241,0
197242,0
197243,1
197244,0
197245,1
197246,0
197247,1
197248,1
197249,0
197250,0
197251,1
197252,1
197253,1
197254,0
197255,1
197256,1
197257,0
197258,0
197259,0
197260,0
197261,0
197262,1
197263,1
197264,0
197265,0
197266,0
197267,0
197268,1
197269,0
197270,1
197271,0
197272,0
197273,1
197274,0
197275,1
197276,1
197277,1
197278,0
197279,1
197280,0
197281,1
197282,1
197283,0
197284,0
197285,0
197286,0
197287,0
197288,1
197289,0
197290,0
197291,0
197292,1
197293,1
197294,1
197295,1
197296,1
197297,1
197298,0
197299,0
197300,0
197301,0
197302,0
197303,1
197304,1
197305,0
197306,1
197307,0
197308,1
197309,0
197310,1
197311,0
197312,0
197313,1
197314,1
197315,0
197316,1
197317,0
197318,0
197319,0
197320,0
197321,0
197322,0
197323,1
197324,0
197325,0
197326,1
197327,0
197328,0
197329,1
197330,0
197331,0
197332,1
197333,0
197334,0
197335,1
197336,0
197337,0
197338,1
197339,0
197340,1
197341,0
197342,0
197343,0
197344,1
197345,1
197346,1
197347,1
197348,0
197349,0
197350,0
197351,0
197352,0
197353,1
197354,0
197355,0
197356,0
197357,0
197358,0
197359,1
197360,1
197361,0
197362,0
197363,1
197364,0
197365,1
197366,1
197367,1
197368,0
197369,0
197370,1
197371,1
197372,0
197373,0
197374,1
197375,1
197376,1
197377,0
197378,1
197379,1
197380,0
197381,1
197382,1
197383,1
197384,0
197385,1
197386,1
197387,1
197388,1
197389,1
197390,0
197391,1
197392,1
197393,1
197394,1
197395,1
197396,0
197397,0
197398,0
197399,0
197400,0
197401,0
197402,1
197403,0
197404,0
197405,1
197406,0
197407,1
197408,0
197409,0
197410,0
197411,0
197412,0
197413,1
197414,0
197415,0
197416,0
197417,0
197418,1
197419,1
197420,1
197421,0
197422,1
197423,0
197424,0
197425,1
197426,0
197427,1
197428,1
197429,1
197430,1
197431,0
197432,0
197433,0
197434,0
197435,0
197436,0
197437,1
197438,0
197439,0
197440,0
197441,1
197442,1
197443,1
197444,1
197445,0
197446,1
197447,1
197448,1
197449,1
197450,1
197451,1
197452,0
197453,0
197454,1
197455,1
197456,1
197457,1
197458,0
197459,1
197460,1
197461,1
197462,1
197463,0
197464,1
197465,0
197466,0
197467,1
197468,1
197469,0
197470,0
197471,1
197472,1
197473,0
197474,1
197475,1
197476,1
197477,1
197478,1
197479,0
197480,0
197481,1
197482,1
197483,1
197484,1
197485,0
197486,1
197487,0
197488,0
197489,1
197490,1
197491,1
197492,0
197493,1
197494,1
197495,0
197496,1
197497,1
197498,1
197499,0
197500,0
197501,0
197502,0
197503,0
197504,0
197505,1
197506,0
197507,1
197508,0
197509,0
197510,0
197511,1
197512,0
197513,0
197514,1
197515,1
197516,1
197517,0
197518,0
197519,0
197520,1
197521,1
197522,0
197523,0
197524,1
197525,0
197526,1
197527,1
197528,1
197529,1
197530,0
197531,1
197532,0
197533,1
197534,0
197535,1
197536,1
197537,0
197538,1
197539,1
197540,1
197541,1
197542,1
197543,1
197544,0
197545,1
197546,1
197547,0
197548,1
197549,1
197550,0
197551,0
197552,0
197553,0
197554,0
197555,0
197556,1
197557,1
197558,1
197559,1
197560,0
197561,1
197562,0
197563,0
197564,0
197565,1
197566,0
197567,0
197568,1
197569,0
197570,0
197571,1
197572,0
197573,0
197574,1
197575,1
197576,0
197577,0
197578,1
197579,0
197580,1
197581,0
197582,0
197583,1
197584,0
197585,0
197586,1
197587,0
197588,1
197589,0
197590,0
197591,0
197592,0
197593,0
197594,0
197595,0
197596,1
197597,1
197598,1
197599,0
197600,1
197601,1
197602,1
197603,1
197604,0
197605,0
197606,0
197607,1
197608,1
197609,0
197610,1
197611,1
197612,1
197613,0
197614,0
197615,1
197616,0
197617,1
197618,1
197619,1
197620,0
197621,0
197622,1
197623,1
197624,0
197625,1
197626,0
197627,0
197628,1
197629,0
197630,0
197631,1
197632,0
197633,0
197634,0
197635,0
197636,0
197637,1
197638,1
197639,1
197640,1
197641,1
197642,1
197643,1
197644,1
197645,0
197646,0
197647,1
197648,0
197649,1
197650,1
197651,0
197652,1
197653,0
197654,0
197655,0
197656,0
197657,0
197658,0
197659,1
197660,1
197661,0
197662,1
197663,0
197664,0
197665,1
197666,1
197667,0
197668,0
197669,1
197670,1
197671,1
197672,1
197673,1
197674,0
197675,0
197676,1
197677,0
197678,0
197679,0
197680,0
197681,1
197682,0
197683,1
197684,0
197685,1
197686,1
197687,0
197688,0
197689,1
197690,1
197691,0
197692,1
197693,1
197694,1
197695,0
197696,0
197697,0
197698,0
197699,0
197700,0
197701,1
197702,1
197703,1
197704,0
197705,0
197706,1
197707,0
197708,0
197709,0
197710,0
197711,0
197712,0
197713,1
197714,0
197715,1
197716,0
197717,0
197718,1
197719,1
197720,0
197721,0
197722,1
197723,0
197724,0
197725,0
197726,0
197727,0
197728,1
197729,0
197730,0
197731,1
197732,0
197733,1
197734,0
197735,0
197736,1
197737,0
197738,0
197739,1
197740,0
197741,0
197742,0
197743,0
197744,1
197745,1
197746,1
197747,0
197748,0
197749,0
197750,0
197751,1
197752,1
197753,0
197754,0
197755,0
197756,1
197757,1
197758,0
197759,1
197760,1
197761,1
197762,1
197763,1
197764,1
197765,0
197766,1
197767,0
197768,1
197769,0
197770,0
197771,1
197772,1
197773,0
197774,1
197775,0
197776,0
197777,0
197778,0
197779,1
197780,0
197781,1
197782,0
197783,1
197784,1
197785,1
197786,0
197787,1
197788,1
197789,0
197790,1
197791,0
197792,1
197793,0
197794,0
197795,0
197796,0
197797,1
197798,1
197799,0
197800,1
197801,0
197802,0
197803,1
197804,0
197805,0
197806,1
197807,0
197808,1
197809,1
197810,1
197811,1
197812,0
197813,1
197814,0
197815,0
197816,0
197817,1
197818,0
197819,0
197820,0
197821,0
197822,1
197823,0
197824,0
197825,0
197826,0
197827,1
197828,0
197829,0
197830,1
197831,1
197832,0
197833,0
197834,1
197835,0
197836,0
197837,1
197838,1
197839,0
197840,1
197841,1
197842,1
197843,0
197844,1
197845,1
197846,1
197847,1
197848,1
197849,0
197850,1
197851,0
197852,0
197853,1
197854,1
197855,0
197856,0
197857,0
197858,1
197859,0
197860,1
197861,0
197862,0
197863,1
197864,1
197865,1
197866,1
197867,0
197868,0
197869,1
197870,0
197871,1
197872,1
197873,0
197874,0
197875,0
197876,0
197877,0
197878,0
197879,0
197880,1
197881,0
197882,0
197883,1
197884,0
197885,0
197886,0
197887,1
197888,1
197889,0
197890,0
197891,1
197892,0
197893,1
197894,0
197895,0
197896,1
197897,0
197898,0
197899,0
197900,1
197901,0
197902,1
197903,0
197904,0
197905,1
197906,0
197907,0
197908,0
197909,0
197910,1
197911,1
197912,0
197913,1
197914,1
197915,1
197916,1
197917,1
197918,1
197919,0
197920,1
197921,0
197922,1
197923,0
197924,0
197925,0
197926,1
197927,1
197928,0
197929,0
197930,0
197931,0
197932,1
197933,0
197934,1
197935,1
197936,0
197937,1
197938,1
197939,0
197940,1
197941,0
197942,0
197943,1
197944,1
197945,0
197946,1
197947,0
197948,0
197949,0
197950,0
197951,0
197952,0
197953,0
197954,1
197955,0
197956,1
197957,0
197958,0
197959,1
197960,0
197961,0
197962,0
197963,0
197964,0
197965,0
197966,0
197967,1
197968,0
197969,1
197970,0
197971,1
197972,1
197973,1
197974,1
197975,0
197976,1
197977,0
197978,0
197979,0
197980,0
197981,1
197982,0
197983,1
197984,1
197985,0
197986,1
197987,0
197988,0
197989,0
197990,0
197991,0
197992,1
197993,0
197994,1
197995,0
197996,0
197997,0
197998,1
197999,1
198000,0
198001,0
198002,0
198003,1
198004,0
198005,0
198006,0
198007,0
198008,1
198009,0
198010,0
198011,0
198012,1
198013,1
198014,1
198015,0
198016,0
198017,1
198018,1
198019,0
198020,1
198021,0
198022,0
198023,0
198024,0
198025,0
198026,1
198027,1
198028,0
198029,1
198030,1
198031,0
198032,1
198033,0
198034,1
198035,0
198036,0
198037,1
198038,0
198039,1
198040,0
198041,0
198042,1
198043,0
198044,0
198045,0
198046,0
198047,0
198048,0
198049,0
198050,0
198051,1
198052,1
198053,1
198054,1
198055,1
198056,1
198057,0
198058,0
198059,1
198060,0
198061,1
198062,1
198063,0
198064,1
198065,0
198066,1
198067,1
198068,0
198069,0
198070,1
198071,1
198072,1
198073,1
198074,0
198075,0
198076,1
198077,0
198078,1
198079,0
198080,0
198081,0
198082,0
198083,0
198084,1
198085,0
198086,0
198087,0
198088,1
198089,1
198090,1
198091,0
198092,0
198093,1
198094,0
198095,1
198096,0
198097,0
198098,1
198099,0
198100,0
198101,0
198102,0
198103,0
198104,0
198105,0
198106,1
198107,0
198108,1
198109,0
198110,1
198111,1
198112,0
198113,0
198114,1
198115,1
198116,1
198117,0
198118,1
198119,0
198120,1
198121,1
198122,0
198123,1
198124,0
198125,0
198126,1
198127,1
198128,0
198129,0
198130,1
198131,1
198132,0
198133,1
198134,1
198135,1
198136,1
198137,1
198138,0
198139,0
198140,1
198141,0
198142,1
198143,1
198144,0
198145,1
198146,1
198147,1
198148,1
198149,1
198150,0
198151,1
198152,0
198153,0
198154,1
198155,0
198156,0
198157,1
198158,0
198159,1
198160,1
198161,0
198162,1
198163,1
198164,0
198165,0
198166,0
198167,0
198168,0
198169,0
198170,0
198171,0
198172,0
198173,0
198174,1
198175,1
198176,1
198177,0
198178,0
198179,0
198180,1
198181,1
198182,1
198183,1
198184,1
198185,1
198186,0
198187,0
198188,0
198189,1
198190,1
198191,0
198192,0
198193,1
198194,1
198195,0
198196,1
198197,0
198198,0
198199,0
198200,0
198201,1
198202,0
198203,0
198204,1
198205,0
198206,1
198207,0
198208,1
198209,1
198210,1
198211,1
198212,0
198213,1
198214,1
198215,0
198216,1
198217,1
198218,1
198219,1
198220,0
198221,1
198222,1
198223,1
198224,0
198225,1
198226,1
198227,1
198228,0
198229,0
198230,0
198231,0
198232,0
198233,0
198234,1
198235,0
198236,0
198237,0
198238,0
198239,1
198240,1
198241,0
198242,1
198243,0
198244,0
198245,1
198246,1
198247,0
198248,0
198249,1
198250,0
198251,1
198252,0
198253,1
198254,1
198255,1
198256,0
198257,0
198258,0
198259,1
198260,0
198261,1
198262,0
198263,0
198264,0
198265,0
198266,1
198267,0
198268,0
198269,0
198270,1
198271,0
198272,0
198273,1
198274,1
198275,1
198276,1
198277,1
198278,1
198279,1
198280,0
198281,1
198282,0
198283,1
198284,0
198285,1
198286,1
198287,0
198288,1
198289,1
198290,0
198291,1
198292,0
198293,0
198294,1
198295,0
198296,1
198297,0
198298,1
198299,0
198300,0
198301,0
198302,0
198303,1
198304,1
198305,0
198306,0
198307,0
198308,0
198309,1
198310,0
198311,1
198312,0
198313,0
198314,0
198315,1
198316,0
198317,1
198318,1
198319,1
198320,0
198321,0
198322,1
198323,0
198324,0
198325,1
198326,1
198327,0
198328,1
198329,0
198330,0
198331,1
198332,0
198333,0
198334,0
198335,1
198336,1
198337,0
198338,1
198339,0
198340,0
198341,1
198342,0
198343,1
198344,1
198345,1
198346,1
198347,0
198348,0
198349,0
198350,0
198351,0
198352,0
198353,0
198354,1
198355,0
198356,1
198357,0
198358,0
198359,0
198360,1
198361,0
198362,1
198363,0
198364,1
198365,0
198366,0
198367,0
198368,0
198369,0
198370,1
198371,0
198372,0
198373,0
198374,1
198375,1
198376,1
198377,0
198378,1
198379,0
198380,0
198381,1
198382,0
198383,0
198384,0
198385,0
198386,1
198387,0
198388,0
198389,0
